year,round,circuit_enc,driver_enc,team_enc,nation_enc,grid,quali_position,driver_pts_before,driver_standing_before,team_pts_before,team_standing_before,pit_stop_count,driver_form,is_dnf,laps,points,positionOrder
2016,18,40,88,10,16,6,6.0,177.0,4.0,347.0,3.0,3.0,10.333333333333334,0,56,12.0,4
2016,19,24,88,10,16,7,7.0,187.0,4.0,365.0,3.0,1.0,10.0,0,71,10.0,5
2016,20,7,88,10,16,5,5.0,197.0,4.0,375.0,3.0,3.0,4.333333333333333,0,71,10.0,5
2016,21,1,88,10,16,5,5.0,212.0,4.0,398.0,3.0,2.0,4.666666666666667,0,55,15.0,3
2017,1,2,88,10,16,2,2.0,25.0,1.0,37.0,1.0,1.0,4.333333333333333,0,57,25.0,1
2017,2,10,88,10,16,2,2.0,43.0,1.0,65.0,2.0,5.0,3.0,0,56,18.0,2
2017,3,5,88,10,16,3,3.0,68.0,1.0,102.0,1.0,2.0,2.0,0,57,25.0,1
2017,4,30,88,10,16,1,1.0,86.0,1.0,135.0,2.0,1.0,1.3333333333333333,0,52,18.0,2
2017,5,35,88,10,16,2,2.0,104.0,1.0,153.0,2.0,2.0,1.6666666666666667,0,66,18.0,2
2017,6,27,88,10,16,2,2.0,129.0,1.0,196.0,1.0,1.0,1.6666666666666667,0,78,25.0,1
2017,7,9,88,10,16,2,2.0,141.0,1.0,214.0,2.0,2.0,1.6666666666666667,0,70,12.0,4
2017,8,4,88,10,16,4,4.0,153.0,1.0,226.0,2.0,4.0,2.3333333333333335,0,51,12.0,4
2017,9,3,88,10,16,2,2.0,171.0,1.0,254.0,2.0,1.0,3.0,0,71,18.0,2
2017,10,8,88,10,16,3,3.0,177.0,1.0,275.0,2.0,2.0,3.3333333333333335,0,51,6.0,7
2017,11,17,88,10,16,1,1.0,202.0,1.0,318.0,2.0,1.0,4.333333333333333,0,70,25.0,1
2017,12,6,88,10,16,2,2.0,220.0,1.0,348.0,2.0,2.0,3.3333333333333335,0,44,18.0,2
2017,13,19,88,10,16,6,8.0,235.0,2.0,373.0,2.0,1.0,3.3333333333333335,0,53,15.0,3
2017,14,34,88,10,16,1,1.0,235.0,2.0,373.0,2.0,0.0,2.0,1,0,0.0,18
2017,15,23,88,10,16,20,20.0,247.0,2.0,385.0,2.0,1.0,7.666666666666667,0,56,12.0,4
2017,16,20,88,10,16,2,3.0,247.0,2.0,395.0,2.0,0.0,8.333333333333334,1,4,0.0,19
2017,17,40,88,10,16,2,2.0,265.0,2.0,428.0,2.0,2.0,13.666666666666666,0,56,18.0,2
2017,18,24,88,10,16,1,1.0,277.0,2.0,455.0,2.0,2.0,8.333333333333334,0,71,12.0,4
2017,19,7,88,10,16,2,2.0,302.0,2.0,495.0,2.0,4.0,8.333333333333334,0,71,25.0,1
2017,20,1,88,10,16,3,3.0,317.0,2.0,522.0,2.0,1.0,2.3333333333333335,0,55,15.0,3
2018,1,2,88,10,16,3,3.0,25.0,1.0,40.0,1.0,1.0,2.6666666666666665,0,58,25.0,1
2018,2,5,88,10,16,1,1.0,50.0,1.0,65.0,1.0,1.0,1.6666666666666667,0,57,25.0,1
2018,3,10,88,10,16,1,1.0,54.0,1.0,84.0,2.0,1.0,1.6666666666666667,0,56,4.0,8
2018,4,4,88,10,16,1,1.0,66.0,2.0,114.0,1.0,2.0,3.3333333333333335,0,51,12.0,4
2018,5,35,88,10,16,3,3.0,78.0,2.0,126.0,2.0,2.0,4.333333333333333,0,66,12.0,4
2018,6,27,88,10,16,2,2.0,96.0,2.0,156.0,2.0,1.0,5.333333333333333,0,78,18.0,2
2018,7,9,88,10,16,1,1.0,121.0,1.0,189.0,2.0,1.0,3.3333333333333335,0,68,25.0,1
2018,8,15,88,10,16,3,3.0,131.0,2.0,214.0,2.0,2.0,2.3333333333333335,0,53,10.0,5
2018,9,3,88,10,16,6,3.0,146.0,1.0,247.0,1.0,1.0,2.6666666666666665,0,71,15.0,3
2018,10,8,88,10,16,2,2.0,171.0,1.0,287.0,1.0,2.0,3.0,0,52,25.0,1
2018,11,16,88,10,16,1,1.0,171.0,2.0,302.0,2.0,1.0,3.0,1,51,0.0,18
2018,12,17,88,10,16,4,4.0,189.0,2.0,335.0,2.0,1.0,7.333333333333333,0,70,18.0,2
2018,13,6,88,10,16,2,2.0,214.0,2.0,360.0,2.0,2.0,7.0,0,44,25.0,1
2018,14,19,88,10,16,2,2.0,226.0,2.0,390.0,2.0,2.0,7.0,0,53,12.0,4
2018,15,34,88,10,16,3,3.0,241.0,2.0,415.0,2.0,1.0,2.3333333333333335,0,61,15.0,3
2018,16,30,88,10,16,3,3.0,256.0,2.0,442.0,2.0,1.0,2.6666666666666665,0,53,15.0,3
2018,17,20,88,10,16,8,9.0,264.0,2.0,460.0,2.0,1.0,3.3333333333333335,0,53,8.0,6
2018,18,40,88,10,16,5,2.0,276.0,2.0,497.0,2.0,1.0,4.0,0,56,12.0,4
2018,19,24,88,10,16,4,4.0,294.0,2.0,530.0,2.0,2.0,4.333333333333333,0,71,18.0,2
2018,20,7,88,10,16,2,2.0,302.0,2.0,553.0,2.0,2.0,4.0,0,71,8.0,6
2018,21,1,88,10,16,3,3.0,320.0,2.0,571.0,2.0,1.0,4.0,0,55,18.0,2
2019,1,2,88,10,16,3,3.0,12.0,4.0,22.0,2.0,1.0,3.3333333333333335,0,58,12.0,4
2019,2,5,88,10,16,2,2.0,22.0,5.0,48.0,2.0,3.0,4.0,0,57,10.0,5
2019,3,10,88,10,16,3,3.0,37.0,4.0,73.0,2.0,2.0,3.6666666666666665,0,56,15.0,3
2019,4,4,88,10,16,3,3.0,52.0,3.0,99.0,2.0,1.0,4.0,0,51,15.0,3
2019,5,35,88,10,16,3,3.0,64.0,4.0,121.0,2.0,2.0,3.6666666666666665,0,66,12.0,4
2019,6,27,88,10,16,4,4.0,82.0,3.0,139.0,2.0,1.0,3.3333333333333335,0,78,18.0,2
2019,7,9,88,10,16,1,1.0,100.0,3.0,172.0,2.0,1.0,3.0,0,70,18.0,2
2019,8,15,88,10,16,7,7.0,111.0,3.0,198.0,2.0,2.0,2.6666666666666665,0,53,11.0,5
2019,9,3,88,10,16,9,10.0,123.0,4.0,228.0,2.0,2.0,3.0,0,71,12.0,4
2019,10,8,88,10,16,6,6.0,123.0,4.0,243.0,2.0,2.0,3.6666666666666665,1,51,0.0,16
2019,11,16,88,10,16,20,20.0,141.0,4.0,261.0,2.0,5.0,8.333333333333334,0,64,18.0,2
2019,12,17,88,10,16,5,5.0,156.0,4.0,288.0,2.0,1.0,7.333333333333333,0,70,15.0,3
2019,13,6,88,10,16,2,2.0,169.0,4.0,326.0,2.0,2.0,7.0,0,44,13.0,4
2019,14,19,88,10,16,4,4.0,169.0,5.0,351.0,2.0,3.0,3.0,1,52,0.0,13
2019,15,34,88,10,16,3,3.0,194.0,5.0,394.0,2.0,1.0,6.666666666666667,0,61,25.0,1
2019,16,30,88,10,16,3,3.0,194.0,5.0,409.0,2.0,1.0,6.0,1,26,0.0,18
2019,17,20,88,10,16,1,1.0,212.0,5.0,435.0,2.0,2.0,10.666666666666666,0,52,18.0,2
2019,18,24,88,10,16,2,3.0,230.0,4.0,466.0,2.0,1.0,7.0,0,71,18.0,2
2019,19,40,88,10,16,2,2.0,230.0,5.0,479.0,2.0,0.0,7.333333333333333,1,7,0.0,20
2019,20,7,88,10,16,2,2.0,230.0,5.0,479.0,2.0,2.0,8.0,1,65,0.0,17
2019,21,1,88,10,16,4,5.0,240.0,5.0,504.0,2.0,2.0,13.0,0,55,10.0,5
2020,1,3,88,10,16,11,11.0,1.0,10.0,19.0,3.0,3.0,14.0,0,71,1.0,10
2020,2,36,88,10,16,10,10.0,1.0,15.0,19.0,5.0,0.0,10.666666666666666,1,1,0.0,20
2020,3,17,88,10,16,5,5.0,9.0,10.0,27.0,5.0,2.0,11.666666666666666,1,69,8.0,6
2020,4,8,88,10,16,10,10.0,10.0,13.0,43.0,4.0,1.0,12.0,0,52,1.0,10
2020,5,0,88,10,16,11,12.0,10.0,13.0,55.0,3.0,2.0,12.0,0,52,0.0,12
2020,6,35,88,10,16,11,11.0,16.0,11.0,61.0,5.0,1.0,9.333333333333334,1,65,6.0,7
2020,7,6,88,10,16,14,14.0,16.0,13.0,61.0,5.0,1.0,9.666666666666666,0,44,0.0,13
2020,8,19,88,10,16,17,17.0,16.0,13.0,61.0,6.0,0.0,10.666666666666666,1,6,0.0,20
2020,9,39,88,10,16,14,14.0,17.0,13.0,66.0,6.0,6.0,13.333333333333334,0,59,1.0,10
2020,10,30,88,10,16,14,15.0,17.0,13.0,74.0,6.0,1.0,14.333333333333334,1,52,0.0,13
2020,11,12,88,10,16,11,11.0,17.0,13.0,80.0,6.0,2.0,14.333333333333334,0,60,0.0,11
2020,12,28,88,10,16,15,15.0,18.0,13.0,93.0,6.0,1.0,11.333333333333334,1,65,1.0,10
2020,13,13,88,10,16,14,14.0,18.0,14.0,103.0,6.0,2.0,11.333333333333334,0,63,0.0,12
2020,14,38,88,10,16,11,12.0,33.0,13.0,130.0,6.0,2.0,11.0,0,58,15.0,3
2020,15,5,88,10,16,11,11.0,33.0,13.0,131.0,6.0,3.0,8.333333333333334,1,56,0.0,13
2020,16,31,88,10,16,13,13.0,33.0,13.0,131.0,6.0,3.0,9.333333333333334,0,87,0.0,12
2020,17,1,88,10,16,13,13.0,33.0,13.0,131.0,6.0,1.0,9.333333333333334,1,54,0.0,14
2021,1,5,88,4,16,20,18.0,0.0,15.0,1.0,6.0,1.0,13.0,1,55,0.0,15
2021,2,13,88,4,16,0,13.0,0.0,17.0,5.0,6.0,5.0,13.666666666666666,1,61,0.0,15
2021,3,28,88,4,16,10,10.0,0.0,16.0,5.0,7.0,3.0,14.666666666666666,1,65,0.0,13
2021,4,35,88,4,16,13,13.0,0.0,16.0,5.0,7.0,2.0,14.333333333333334,1,65,0.0,13
2021,5,27,88,4,16,8,8.0,10.0,11.0,19.0,5.0,1.0,13.666666666666666,0,78,10.0,5
2021,6,4,88,4,16,11,11.0,28.0,9.0,37.0,6.0,3.0,10.333333333333334,0,51,18.0,2
2021,7,15,88,4,16,12,12.0,30.0,10.0,40.0,6.0,1.0,6.666666666666667,0,53,2.0,9
2021,8,36,88,4,16,14,14.0,30.0,10.0,44.0,6.0,1.0,5.333333333333333,1,70,0.0,12
2021,9,3,88,4,16,11,8.0,30.0,10.0,44.0,6.0,2.0,7.666666666666667,1,69,0.0,17
2021,10,8,88,4,16,8,10.0,30.0,10.0,48.0,6.0,2.0,12.666666666666666,1,40,0.0,19
2021,11,17,88,4,16,10,10.0,30.0,12.0,48.0,7.0,3.0,16.0,1,70,0.0,20
2021,12,6,88,4,16,5,5.0,35.0,12.0,53.0,7.0,0.0,18.666666666666668,0,1,5.0,5
2021,13,11,88,4,16,15,17.0,35.0,12.0,53.0,7.0,2.0,14.666666666666666,1,70,0.0,13
2021,14,19,88,4,16,11,11.0,35.0,12.0,59.0,7.0,2.0,12.666666666666666,0,53,0.0,12
2021,15,30,88,4,16,10,11.0,35.0,12.0,59.0,7.0,2.0,10.0,1,52,0.0,12
2021,16,38,88,4,16,10,11.0,35.0,12.0,61.0,7.0,2.0,12.333333333333334,1,57,0.0,18
2021,17,40,88,4,16,18,12.0,36.0,12.0,62.0,7.0,2.0,14.0,1,55,1.0,10
2021,18,25,88,4,16,9,11.0,42.0,12.0,68.0,7.0,1.0,13.333333333333334,1,70,6.0,7
2021,19,37,88,4,16,9,12.0,42.0,12.0,68.0,7.0,4.0,11.666666666666666,1,70,0.0,11
2021,20,29,88,4,16,10,10.0,43.0,12.0,77.0,7.0,1.0,9.333333333333334,1,56,1.0,10
2021,21,33,88,4,16,17,17.0,43.0,12.0,77.0,7.0,2.0,9.333333333333334,1,44,0.0,16
2021,22,1,88,4,16,15,15.0,43.0,12.0,77.0,7.0,1.0,12.333333333333334,0,58,0.0,11
2022,3,2,88,4,16,17,18.0,0.0,21.0,0.0,10.0,0.0,12.333333333333334,1,22,0.0,19
2022,4,13,88,4,16,13,9.0,4.0,14.0,5.0,9.0,1.0,15.333333333333334,0,63,4.0,8
2022,5,26,88,4,16,0,13.0,4.0,14.0,6.0,9.0,1.0,12.666666666666666,1,54,0.0,17
2022,6,35,88,4,16,16,16.0,4.0,14.0,6.0,9.0,2.0,14.666666666666666,1,65,0.0,11
2022,7,27,88,4,16,9,9.0,5.0,15.0,7.0,9.0,3.0,12.0,0,64,1.0,10
2022,8,4,88,4,16,9,9.0,13.0,14.0,15.0,9.0,1.0,12.666666666666666,0,51,8.0,6
2022,9,9,88,4,16,16,17.0,13.0,14.0,16.0,8.0,2.0,9.0,0,70,0.0,12
2022,10,8,88,4,16,18,18.0,15.0,13.0,18.0,9.0,3.0,9.333333333333334,0,52,2.0,9
2022,11,3,88,4,16,18,20.0,15.0,14.0,18.0,9.0,2.0,9.0,1,70,0.0,17
2022,12,15,88,4,16,12,14.0,15.0,14.0,19.0,9.0,1.0,12.666666666666666,0,53,0.0,11
2022,13,17,88,4,16,18,18.0,16.0,14.0,20.0,9.0,2.0,12.333333333333334,1,69,1.0,10
2022,14,6,88,4,16,10,16.0,20.0,12.0,24.0,9.0,2.0,12.666666666666666,0,44,4.0,8
2022,15,11,88,4,16,19,19.0,20.0,12.0,25.0,9.0,4.0,9.666666666666666,0,72,0.0,14
2022,16,19,88,4,16,11,17.0,20.0,13.0,25.0,9.0,0.0,10.666666666666666,1,10,0.0,20
2022,17,34,88,4,16,13,14.0,24.0,12.0,37.0,7.0,1.0,14.0,0,59,4.0,8
2022,18,20,88,4,16,9,9.0,32.0,11.0,45.0,7.0,2.0,14.0,0,28,8.0,6
2022,19,40,88,4,16,10,12.0,36.0,11.0,49.0,7.0,2.0,11.333333333333334,0,56,4.0,8
2022,20,25,88,4,16,16,17.0,36.0,11.0,49.0,7.0,1.0,7.333333333333333,1,70,0.0,14
2022,21,37,88,4,16,9,13.0,36.0,11.0,50.0,7.0,2.0,9.333333333333334,0,71,0.0,11
2022,22,1,88,4,16,9,9.0,37.0,12.0,55.0,7.0,1.0,11.0,0,58,1.0,10
2000,1,2,89,5,8,8,8.0,3.0,4.0,4.0,3.0,0.0,8.0,0,58,3.0,4
2000,2,7,89,5,8,10,10.0,3.0,7.0,4.0,5.0,0.0,4.0,1,16,0.0,17
2000,3,32,89,5,8,9,9.0,5.0,6.0,6.0,6.0,0.0,10.5,1,61,2.0,5
2000,4,8,89,5,8,10,10.0,5.0,7.0,6.0,6.0,0.0,8.666666666666666,1,56,0.0,16
2000,5,35,89,5,8,6,6.0,5.0,8.0,6.0,6.0,0.0,12.666666666666666,1,21,0.0,19
2000,6,14,89,5,8,9,9.0,5.0,8.0,6.0,6.0,0.0,13.333333333333334,1,46,0.0,15
2000,7,27,89,5,8,17,17.0,5.0,8.0,6.0,6.0,0.0,16.666666666666668,1,77,0.0,7
2000,8,9,89,5,8,6,6.0,5.0,8.0,6.0,6.0,0.0,13.666666666666666,1,64,0.0,15
2000,9,15,89,5,8,7,7.0,8.0,7.0,9.0,6.0,0.0,12.333333333333334,0,72,3.0,4
2000,10,3,89,5,8,7,7.0,11.0,7.0,12.0,5.0,0.0,8.666666666666666,1,70,3.0,4
2000,11,16,89,5,8,9,9.0,11.0,7.0,12.0,5.0,0.0,7.666666666666667,0,45,0.0,8
2000,12,17,89,5,8,16,16.0,11.0,7.0,12.0,6.0,0.0,5.333333333333333,1,75,0.0,12
2000,13,6,89,5,8,7,7.0,11.0,7.0,12.0,6.0,0.0,8.0,0,44,0.0,7
2000,14,19,89,5,8,4,4.0,11.0,7.0,13.0,6.0,0.0,9.0,1,14,0.0,14
2000,15,40,89,5,8,8,8.0,14.0,7.0,17.0,6.0,0.0,11.0,0,73,3.0,4
2000,16,20,89,5,8,9,9.0,15.0,7.0,18.0,5.0,0.0,8.333333333333334,1,52,1.0,6
2000,17,23,89,5,8,6,6.0,17.0,7.0,20.0,5.0,0.0,8.0,0,56,2.0,5
2001,1,2,89,5,8,8,8.0,0.0,0.0,0.0,5.0,0.0,5.0,1,4,0.0,19
2001,2,23,89,5,8,7,7.0,0.0,0.0,0.0,7.0,0.0,10.0,1,3,0.0,16
2001,3,7,89,5,8,12,12.0,0.0,13.0,3.0,5.0,0.0,13.333333333333334,1,70,0.0,7
2001,4,32,89,5,8,11,11.0,0.0,13.0,3.0,6.0,0.0,14.0,1,30,0.0,17
2001,5,35,89,5,8,7,7.0,4.0,9.0,7.0,6.0,0.0,13.333333333333334,0,65,4.0,3
2001,6,3,89,5,8,12,12.0,4.0,10.0,9.0,6.0,0.0,9.0,1,70,0.0,8
2001,7,27,89,5,8,9,9.0,7.0,6.0,12.0,5.0,0.0,9.333333333333334,0,78,3.0,4
2001,8,9,89,5,8,9,9.0,7.0,7.0,12.0,6.0,0.0,5.0,1,34,0.0,14
2001,9,14,89,5,8,11,11.0,7.0,8.0,12.0,6.0,0.0,8.666666666666666,1,66,0.0,9
2001,10,15,89,5,8,10,10.0,7.0,9.0,12.0,6.0,0.0,9.0,1,5,0.0,21
2001,11,8,89,5,8,12,12.0,7.0,10.0,12.0,6.0,0.0,14.666666666666666,1,59,0.0,8
2001,12,16,89,5,8,12,12.0,11.0,7.0,16.0,5.0,0.0,12.666666666666666,0,45,4.0,3
2001,13,17,89,5,8,10,10.0,11.0,7.0,16.0,5.0,0.0,10.666666666666666,1,75,0.0,9
2001,14,6,89,5,8,6,6.0,11.0,7.0,16.0,5.0,0.0,6.666666666666667,0,36,0.0,8
2001,15,19,89,5,8,15,15.0,12.0,7.0,17.0,5.0,0.0,6.666666666666667,0,53,1.0,6
2001,16,40,89,5,8,18,18.0,12.0,7.0,17.0,6.0,0.0,7.666666666666667,1,45,0.0,16
2001,17,20,89,5,8,14,14.0,12.0,7.0,17.0,6.0,0.0,10.0,1,52,0.0,10
2002,1,2,89,5,8,13,13.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,1,27,0.0,10
2002,2,23,89,5,8,13,13.0,0.0,14.0,0.0,9.0,0.0,12.0,1,55,0.0,8
2002,3,7,89,5,8,15,15.0,0.0,15.0,0.0,9.0,0.0,9.333333333333334,1,68,0.0,10
2002,4,32,89,5,8,10,10.0,0.0,13.0,0.0,9.0,0.0,9.333333333333334,1,61,0.0,7
2002,5,35,89,5,8,15,15.0,0.0,14.0,0.0,10.0,0.0,8.333333333333334,1,64,0.0,7
2002,6,3,89,5,8,17,17.0,0.0,15.0,0.0,11.0,0.0,8.0,1,70,0.0,10
2002,7,27,89,5,8,14,14.0,0.0,16.0,0.0,11.0,0.0,8.0,1,44,0.0,18
2002,8,9,89,5,8,9,9.0,0.0,16.0,0.0,11.0,0.0,11.666666666666666,1,8,0.0,22
2002,9,14,89,5,8,19,19.0,0.0,16.0,0.0,11.0,0.0,16.666666666666668,1,59,0.0,12
2002,10,8,89,5,8,9,9.0,3.0,12.0,5.0,7.0,0.0,17.333333333333332,1,59,3.0,4
2002,11,15,89,5,8,13,13.0,3.0,12.0,5.0,7.0,0.0,12.666666666666666,1,35,0.0,16
2002,12,16,89,5,8,11,11.0,3.0,12.0,5.0,7.0,0.0,10.666666666666666,1,27,0.0,16
2002,13,17,89,5,8,13,13.0,3.0,12.0,5.0,7.0,0.0,12.0,1,20,0.0,20
2002,14,6,89,5,8,12,12.0,3.0,13.0,5.0,7.0,0.0,17.333333333333332,0,44,0.0,8
2002,15,19,89,5,8,9,9.0,3.0,13.0,6.0,8.0,0.0,14.666666666666666,0,53,0.0,9
2002,16,40,89,5,8,7,7.0,4.0,12.0,7.0,7.0,0.0,12.333333333333334,0,73,1.0,6
2002,17,20,89,5,8,9,9.0,4.0,12.0,7.0,8.0,0.0,7.666666666666667,1,27,0.0,15
2003,1,2,89,5,8,6,6.0,0.0,9.0,0.0,6.0,0.0,10.0,0,58,0.0,9
2003,2,23,89,5,8,12,12.0,0.0,12.0,2.0,6.0,0.0,10.0,1,0,0.0,20
2003,3,7,89,5,8,13,13.0,3.0,11.0,5.0,7.0,0.0,14.666666666666666,0,54,3.0,6
2003,4,32,89,5,8,7,7.0,3.0,11.0,6.0,7.0,0.0,11.666666666666666,1,19,0.0,20
2003,5,35,89,5,8,11,11.0,3.0,11.0,6.0,7.0,0.0,15.333333333333334,1,12,0.0,17
2003,6,3,89,5,8,12,12.0,3.0,13.0,11.0,6.0,0.0,14.333333333333334,1,68,0.0,12
2003,7,27,89,5,8,11,11.0,3.0,14.0,11.0,6.0,0.0,16.333333333333332,1,63,0.0,14
2003,8,9,89,5,8,14,14.0,3.0,14.0,11.0,6.0,0.0,14.333333333333334,1,14,0.0,19
2003,9,14,89,5,8,17,17.0,3.0,14.0,13.0,5.0,0.0,15.0,1,51,0.0,17
2003,10,15,89,5,8,12,12.0,3.0,13.0,13.0,5.0,0.0,16.666666666666668,1,69,0.0,9
2003,11,8,89,5,8,9,9.0,3.0,14.0,14.0,5.0,0.0,15.0,0,60,0.0,10
2003,12,16,89,5,8,13,13.0,3.0,15.0,15.0,5.0,0.0,12.0,1,65,0.0,9
2003,13,17,89,5,8,16,16.0,3.0,15.0,15.0,5.0,0.0,9.333333333333334,1,14,0.0,20
2003,14,19,89,5,8,10,10.0,6.0,15.0,18.0,5.0,0.0,13.0,1,52,3.0,6
2003,15,40,89,5,8,12,12.0,6.0,16.0,18.0,6.0,0.0,11.666666666666666,1,63,0.0,12
2004,16,10,89,29,8,12,13.0,0.0,23.0,96.0,3.0,0.0,12.666666666666666,1,55,0.0,11
2004,17,20,89,29,8,9,9.0,0.0,21.0,100.0,3.0,0.0,9.666666666666666,1,52,0.0,10
2004,18,7,89,29,8,13,14.0,0.0,21.0,105.0,3.0,0.0,11.0,1,70,0.0,10
2005,1,2,89,30,8,4,4.0,0.0,12.0,0.0,7.0,0.0,10.333333333333334,1,56,0.0,13
2005,2,23,89,30,8,16,16.0,0.0,16.0,0.0,7.0,0.0,11.0,1,26,0.0,17
2005,3,5,89,30,8,15,16.0,0.0,16.0,2.0,7.0,0.0,13.333333333333334,1,54,0.0,11
2005,4,32,89,30,8,11,12.0,5.0,13.0,7.0,7.0,0.0,13.666666666666666,0,62,5.0,4
2005,5,35,89,30,8,12,12.0,5.0,13.0,7.0,7.0,0.0,10.666666666666666,1,51,0.0,14
2005,6,27,89,30,8,9,9.0,5.0,13.0,7.0,7.0,0.0,9.666666666666666,1,77,0.0,11
2005,7,14,89,30,8,15,15.0,5.0,13.0,7.0,7.0,0.0,9.666666666666666,1,58,0.0,13
2005,8,9,89,30,8,8,8.0,5.0,14.0,12.0,7.0,0.0,12.666666666666666,1,69,0.0,9
2005,9,40,89,30,8,12,12.0,5.0,15.0,12.0,7.0,0.0,11.0,1,0,0.0,16
2005,10,15,89,30,8,10,11.0,6.0,15.0,13.0,7.0,0.0,12.666666666666666,1,69,1.0,8
2005,11,8,89,30,8,10,11.0,6.0,16.0,13.0,7.0,0.0,11.0,1,59,0.0,14
2005,12,16,89,30,8,14,14.0,6.0,16.0,14.0,8.0,0.0,12.666666666666666,1,64,0.0,15
2005,13,17,89,30,8,15,15.0,6.0,16.0,14.0,8.0,0.0,12.333333333333334,1,56,0.0,16
2005,14,38,89,30,8,16,18.0,6.0,16.0,14.0,8.0,0.0,15.0,1,57,0.0,11
2005,15,19,89,30,8,12,12.0,6.0,16.0,14.0,8.0,0.0,14.0,1,52,0.0,11
2005,16,6,89,30,8,14,14.0,9.0,13.0,17.0,8.0,0.0,12.666666666666666,0,44,3.0,6
2005,17,7,89,30,8,20,12.0,9.0,13.0,17.0,8.0,0.0,9.333333333333334,1,70,0.0,12
2005,18,20,89,30,8,8,8.0,9.0,13.0,17.0,8.0,0.0,9.666666666666666,0,53,0.0,12
2005,19,10,89,30,8,16,16.0,9.0,14.0,20.0,8.0,0.0,10.0,0,56,0.0,10
2006,1,5,89,6,8,11,11.0,0.0,0.0,0.0,8.0,0.0,11.333333333333334,1,29,0.0,20
2006,2,23,89,6,8,10,14.0,2.0,10.0,2.0,6.0,0.0,14.0,0,56,2.0,7
2006,3,2,89,6,8,19,9.0,5.0,9.0,10.0,5.0,0.0,12.333333333333334,0,57,3.0,6
2006,4,32,89,6,8,12,12.0,5.0,11.0,10.0,5.0,0.0,11.0,0,62,0.0,12
2006,5,14,89,6,8,9,8.0,6.0,11.0,11.0,5.0,0.0,8.333333333333334,0,60,1.0,8
2006,6,35,89,6,8,22,14.0,6.0,12.0,12.0,5.0,0.0,8.666666666666666,1,65,0.0,12
2006,7,27,89,6,8,14,14.0,6.0,13.0,14.0,5.0,0.0,10.666666666666666,1,77,0.0,14
2006,8,8,89,6,8,10,10.0,7.0,12.0,17.0,5.0,0.0,11.333333333333334,0,60,1.0,8
2006,9,9,89,6,8,11,11.0,7.0,12.0,19.0,5.0,0.0,11.333333333333334,1,58,0.0,16
2006,10,40,89,6,8,6,6.0,7.0,13.0,19.0,5.0,0.0,12.666666666666666,1,23,0.0,12
2006,11,15,89,6,8,16,18.0,7.0,13.0,20.0,6.0,0.0,12.0,1,69,0.0,11
2006,12,16,89,6,8,13,14.0,7.0,13.0,20.0,6.0,0.0,13.0,1,30,0.0,15
2002,1,2,90,24,3,18,18.0,2.0,5.0,2.0,5.0,0.0,18.0,1,56,2.0,5
2002,2,23,90,24,3,21,21.0,2.0,8.0,2.0,7.0,0.0,5.0,1,34,0.0,15
2002,3,7,90,24,3,20,20.0,2.0,8.0,2.0,7.0,0.0,10.0,1,68,0.0,11
2002,4,32,90,24,3,19,19.0,2.0,10.0,2.0,7.0,0.0,10.333333333333334,1,60,0.0,11
2002,5,35,90,24,3,20,20.0,2.0,11.0,2.0,7.0,0.0,12.333333333333334,1,0,0.0,21
2002,6,3,90,24,3,21,21.0,2.0,11.0,2.0,7.0,0.0,14.333333333333334,1,69,0.0,12
2002,7,27,90,24,3,20,20.0,2.0,13.0,2.0,8.0,0.0,14.666666666666666,1,76,0.0,11
2002,8,9,90,24,3,21,21.0,2.0,13.0,2.0,8.0,0.0,14.666666666666666,1,69,0.0,11
2002,9,14,90,24,3,20,20.0,2.0,13.0,2.0,8.0,0.0,11.333333333333334,1,58,0.0,15
2002,10,8,90,24,3,20,20.0,2.0,15.0,2.0,9.0,0.0,12.333333333333334,1,9,0.0,20
2002,11,15,90,24,3,18,18.0,2.0,15.0,2.0,9.0,0.0,15.333333333333334,1,71,0.0,8
2002,12,16,90,24,3,21,21.0,2.0,15.0,2.0,9.0,0.0,14.333333333333334,1,23,0.0,19
2002,13,17,90,24,3,19,19.0,2.0,15.0,2.0,9.0,0.0,15.666666666666666,1,75,0.0,16
2002,14,6,90,24,3,19,19.0,2.0,15.0,2.0,9.0,0.0,14.333333333333334,1,4,0.0,20
2002,15,19,90,24,3,19,19.0,2.0,15.0,2.0,9.0,0.0,18.333333333333332,1,20,0.0,16
2002,16,40,90,24,3,18,18.0,2.0,15.0,2.0,9.0,0.0,17.333333333333332,1,38,0.0,19
2002,17,20,90,24,3,19,19.0,2.0,16.0,2.0,9.0,0.0,18.333333333333332,1,51,0.0,10
2003,1,2,90,15,3,14,14.0,0.0,0.0,0.0,0.0,0.0,15.0,1,15,0.0,17
2003,2,23,90,15,3,16,16.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,1,35,0.0,16
2003,3,7,90,15,3,3,3.0,0.0,14.0,0.0,8.0,0.0,14.333333333333334,1,53,0.0,9
2003,4,32,90,15,3,5,5.0,0.0,15.0,0.0,9.0,0.0,14.0,1,54,0.0,16
2003,5,35,90,15,3,12,12.0,2.0,14.0,2.0,9.0,0.0,13.666666666666666,1,64,2.0,7
2003,6,3,90,15,3,17,17.0,4.0,12.0,4.0,8.0,0.0,10.666666666666666,1,68,2.0,7
